area_id,building_name,status,validation_area_m2,ucea_roofs_top_m2,workflow0_roofs_top_m2,validation_radiation_kwh_year,ucea_radiation_kwh_year,workflow0_radiation_kwh_year,error_cea,error_cea_oven,workflow0_source_column,workflow0_timesteps,validation_point_count,residential_source,use_type1,use_type2,use_type3,resi_type,ucea_source_column,ucea_timesteps,ucea_oven_confidence_face_count,ucea_oven_confidence_mean,ucea_oven_confidence_area_weighted_mean,ucea_oven_confidence_min,ucea_oven_confidence_max
Baixa_Alfama,B1477,matched,57.39516781,57.73,57.73,163226.6155,94440.18,94701.23,-0.419817475,-0.421416785,roofs_top_kW,8760,97,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,,,,,
Baixa_Alfama,B1478,matched,165.4057052,168.23,167.78,350006.0014,259263.27,280285.19,-0.199198903,-0.259260501,roofs_top_kW,8760,277,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.829486996,0.837941829,0.667638421,0.991335571
Baixa_Alfama,B1479,matched,104.7916997,107.13,105.27,185683.7157,180689.66,179636.03,-0.032569823,-0.026895496,roofs_top_kW,8760,174,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.982381105,0.982361592,0.969687998,0.995074213
Baixa_Alfama,B1483,matched,18.86395963,18.86,18.86,35838.89231,31462.72,31897.1,-0.109986444,-0.122106796,roofs_top_kW,8760,31,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,,,,,
Baixa_Alfama,B1484,matched,94.57463652,96.95,91.5,232854.6383,165270.56,158655.39,-0.318650506,-0.290241495,roofs_top_kW,8760,155,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.868066311,0.869100832,0.751334608,0.984798014
Baixa_Alfama,B1485,matched,112.5185356,114.97,110.61,269977.6752,191193.13,191537.71,-0.290542413,-0.291818741,roofs_top_kW,8760,184,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,3,0.758103937,0.792802159,0.490331441,0.917693019
Baixa_Alfama,B1486,matched,85.54236384,87.17,85.54,124054.2717,93613.89,101289.67,-0.183505182,-0.245379553,roofs_top_kW,8760,141,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.687629312,0.692619996,0.536623478,0.838635147
Baixa_Alfama,B1488,matched,136.7376547,107.13,107.13,301605.5011,173743.34,182191.21,-0.395928757,-0.423938425,roofs_top_kW,8760,223,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,,,,,
Baixa_Alfama,B1489,matched,39.46265012,29.55,36.32,97724.57469,46697.28,54767.77,-0.439570137,-0.522154175,roofs_top_kW,8760,69,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.94734928,0.937245911,0.901417077,0.993281484
Baixa_Alfama,B1490,matched,41.50803867,41.51,41.51,56399.87663,61628.59,61904.77,0.097604706,0.092707887,roofs_top_kW,8760,64,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,,,,,
Baixa_Alfama,B1491,matched,22.11878819,22.12,22.12,27410.76791,35828.75,36502.78,0.331694906,0.307104935,roofs_top_kW,8760,36,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,,,,,
Baixa_Alfama,B1492,matched,49.73487054,50.72,49.73,62511.86522,64036.42,59314.96,-0.051140775,0.024388247,roofs_top_kW,8760,81,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,1,0.659863651,0.659863651,0.659863651,0.659863651
Baixa_Alfama,B1493,matched,91.99070392,83.45,91.62,204812.0778,121077.53,136153.99,-0.3352248,-0.408835986,roofs_top_kW,8760,152,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,3,0.752850284,0.657568027,0.40270564,0.939720452
Baixa_Alfama,B1494,matched,35.48437552,36.52,35.48,60455.55456,55513.57,60350.73,-0.001733911,-0.081745749,roofs_top_kW,8760,58,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,1,0.828577161,0.828577161,0.828577161,0.828577161
Baixa_Alfama,B1495,matched,88.63043405,90.16,88.28,223914.7774,153952.73,150801.84,-0.32652127,-0.312449443,roofs_top_kW,8760,146,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.589097157,0.578716624,0.469900757,0.708293557
Baixa_Alfama,B1496,matched,119.9863398,122.69,125.17,217679.8749,178275.57,184833.9,-0.150891188,-0.181019513,roofs_top_kW,8760,201,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,1,0.961782694,0.961782694,0.961782694,0.961782694
Baixa_Alfama,B1497,matched,40.46005694,40.46,40.46,68900.12852,65572.03,65497.07,-0.049391178,-0.048303227,roofs_top_kW,8760,69,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,,,,,
Baixa_Alfama,B1499,matched,67.11593733,68.26,68.75,98093.46114,104041.16,115499.91,0.177447596,0.06063298,roofs_top_kW,8760,109,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.863382995,0.879119737,0.739972413,0.986793578
Baixa_Alfama,B1500,matched,36.66320647,37.43,36.66,64293.54964,41931.65,44174.95,-0.312917855,-0.34780938,roofs_top_kW,8760,59,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,3,0.620078166,0.55763758,0.431115299,0.975790322
Baixa_Alfama,B1501,matched,227.939202,228.92,228.92,554967.9299,363159.52,362297.13,-0.347174656,-0.34562071,roofs_top_kW,8760,376,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,,,,,
Baixa_Alfama,B1502,matched,127.4003498,122.86,127,276579.6433,211668.72,218818.8,-0.208839821,-0.234691615,roofs_top_kW,8760,210,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,3,0.740921577,0.628278319,0.411749959,0.920410275
Baixa_Alfama,B1503,matched,44.03587469,44.04,44.04,84524.97419,47472.46,49448.22,-0.414986867,-0.438361733,roofs_top_kW,8760,73,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,,,,,
Baixa_Alfama,B1505,matched,27.74908452,27.75,27.75,62170.64125,37267.96,38964.79,-0.373260606,-0.400553714,roofs_top_kW,8760,46,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,,,,,
Baixa_Alfama,B1506,matched,34.50584548,35.51,34.51,77527.67188,55259.52,59293.03,-0.235201721,-0.287228435,roofs_top_kW,8760,56,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,1,0.828577161,0.828577161,0.828577161,0.828577161
Baixa_Alfama,B1507,matched,123.291182,125.15,124.86,224860.3041,194216.32,213624.64,-0.049967308,-0.136280097,roofs_top_kW,8760,202,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,1,0.918855309,0.918855309,0.918855309,0.918855309
Baixa_Alfama,B1508,matched,70.11153974,71.36,67.79,125928.1343,111754.63,106312.64,-0.15576737,-0.112552325,roofs_top_kW,8760,116,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.976306885,0.974269615,0.955021799,0.997591972
Baixa_Alfama,B1509,matched,196.1636093,203.41,194.57,410540.4769,350998.23,321683.59,-0.216438797,-0.145033804,roofs_top_kW,8760,323,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,1,0.986439228,0.986439228,0.986439228,0.986439228
Baixa_Alfama,B1510,matched,38.55346243,39.25,38.55,56359.09659,48189.52,56757.66,0.007071856,-0.144955776,roofs_top_kW,8760,63,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,3,0.790484905,0.716485741,0.514190972,0.957425416
Baixa_Alfama,B1511,matched,76.59777291,76.6,76.6,169344.7368,120585.42,124837.64,-0.262819486,-0.287929331,roofs_top_kW,8760,125,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,,,,,
Baixa_Alfama,B1512,matched,53.87431625,53.87,53.87,124644.1994,43080.07,52797.1,-0.576417513,-0.654375653,roofs_top_kW,8760,89,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,,,,,
Baixa_Alfama,B1513,matched,43.48474475,40.06,40.06,73836.36775,55858.18,61196.99,-0.171180925,-0.243486893,roofs_top_kW,8760,73,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,,,,,
Baixa_Alfama,B1514,matched,88.22330324,89.59,88.2,225819.5946,144607.8,144100.35,-0.361878449,-0.359631301,roofs_top_kW,8760,146,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,3,0.79849116,0.697367486,0.405516803,0.997225523
Baixa_Alfama,B1515,matched,46.02622775,46.52,46.03,78121.25403,74551.01,75829.36,-0.02933765,-0.045701315,roofs_top_kW,8760,75,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.845864654,0.849153695,0.704571784,0.987157524
Baixa_Alfama,B1516,matched,36.94543898,36.95,36.95,97107.71713,56898.03,59606.55,-0.386181122,-0.414073035,roofs_top_kW,8760,57,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,,,,,
Baixa_Alfama,B1517,matched,41.23130123,41.24,41.24,59110.59622,70236.45,71228.16,0.204998165,0.18822097,roofs_top_kW,8760,69,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,,,,,
Baixa_Alfama,B1518,matched,98.92312567,101.56,98.92,195062.1096,162312.39,161058.84,-0.174320219,-0.167893804,roofs_top_kW,8760,163,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.927926898,0.926409925,0.881278872,0.974574924
Baixa_Alfama,B1519,matched,289.2173635,291.9,286.24,730582.6422,415193.53,401963.98,-0.449803545,-0.431695326,roofs_top_kW,8760,474,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,3,0.643268953,0.577170191,0.444668919,0.881565511
Baixa_Alfama,B1521,matched,72.69654634,75.71,72.7,176339.1696,145338.76,125652.65,-0.287437668,-0.175799907,roofs_top_kW,8760,120,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,1,0.868992209,0.868992209,0.868992209,0.868992209
Baixa_Alfama,B1522,matched,193.5907283,198.3,193.59,413267.403,327392.55,314564.72,-0.23883491,-0.207794886,roofs_top_kW,8760,319,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.903806329,0.917524648,0.809824467,0.997788191
Baixa_Alfama,B1523,matched,42.63764394,40.72,40.72,96156.13281,33726.4,36131.88,-0.624237384,-0.649253781,roofs_top_kW,8760,71,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,,,,,
Baixa_Alfama,B1524,matched,125.2273079,127.42,125.09,192942.949,184459.12,187067.26,-0.030452987,-0.043970661,roofs_top_kW,8760,210,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.752415657,0.757799685,0.55332911,0.951502204
Baixa_Alfama,B1525,matched,53.89275419,55.14,53.89,118973.0079,85513.67,92625.93,-0.221454247,-0.281234697,roofs_top_kW,8760,89,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,1,0.838923454,0.838923454,0.838923454,0.838923454
Baixa_Alfama,B1526,matched,35.56340224,36.5,30.24,62685.59616,53715.92,40211.31,-0.358523928,-0.143089908,roofs_top_kW,8760,59,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,3,0.798570474,0.738440686,0.585699439,0.9483127
Baixa_Alfama,B1527,matched,86.1254857,87.86,85.29,198251.5254,162199.6,145314.54,-0.267019309,-0.181849423,roofs_top_kW,8760,145,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,1,0.999071598,0.999071598,0.999071598,0.999071598
Baixa_Alfama,B1528,matched,37.46604971,38.49,37.47,71878.55325,51698.83,54188.83,-0.246105722,-0.280747488,roofs_top_kW,8760,62,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.953056186,0.953332776,0.947657049,0.958455324
Baixa_Alfama,B1529,matched,48.87657204,49.34,48.88,93964.13575,66706.62,67665.06,-0.279884187,-0.290084249,roofs_top_kW,8760,81,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.905357927,0.907557603,0.825729728,0.984986126
Baixa_Alfama,B1530,matched,37.53268637,38.55,37.49,76702.14594,51115.29,49596.61,-0.353386931,-0.333587224,roofs_top_kW,8760,61,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.949074119,0.949567908,0.927129567,0.971018672
Baixa_Alfama,B1531,matched,93.05605626,97.75,93.06,221451.9993,164231.57,160829.98,-0.273747898,-0.258387504,roofs_top_kW,8760,151,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.904361546,0.904900996,0.836524785,0.972198308
Baixa_Alfama,B1532,matched,55.0763794,57.04,55.08,93423.25479,99331.15,95532.85,0.02258105,0.063237951,roofs_top_kW,8760,92,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,1,0.863104105,0.863104105,0.863104105,0.863104105
Baixa_Alfama,B1533,matched,284.6991707,296.35,281.27,497310.4931,504810.17,481181.34,-0.032432762,0.015080472,roofs_top_kW,8760,468,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.86481753,0.864613252,0.863659859,0.865975201
Baixa_Alfama,B1534,matched,211.0151873,215.88,211.02,344831.8799,371216.53,364844.49,0.058035847,0.076514533,roofs_top_kW,8760,348,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.859025061,0.868766837,0.722360432,0.99568969
Baixa_Alfama,B1535,matched,137.1983232,140.63,140.63,313784.6782,225524.62,233714.85,-0.255174436,-0.281275869,roofs_top_kW,8760,228,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,,,,,
Baixa_Alfama,B1536,matched,245.695775,250.88,230.42,449247.3983,387800.54,398037.66,-0.113990061,-0.136777327,roofs_top_kW,8760,405,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,3,0.833913426,0.84779261,0.761742532,0.87697345
Baixa_Alfama,B1537,matched,91.88418208,94.5,88.22,212989.2352,145567.66,148451.3,-0.303010315,-0.316549215,roofs_top_kW,8760,151,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.703346848,0.729118735,0.525607467,0.88108623
Baixa_Alfama,B1538,matched,50.16883903,52.06,50.17,85226.18966,88596.23,84345.18,-0.010337311,0.039542309,roofs_top_kW,8760,83,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.457186148,0.44829896,0.400543481,0.513828814
Baixa_Alfama,B1539,matched,67.06405784,70.25,65.54,118397.977,99344.33,113733.41,-0.039397354,-0.160928822,roofs_top_kW,8760,107,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,3,0.753941755,0.641296324,0.410557687,0.997508883
Baixa_Alfama,B1540,matched,38.44171225,39.1,38.44,65560.32419,53369.78,53555.06,-0.183117828,-0.185943928,roofs_top_kW,8760,63,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,3,0.733360161,0.625516185,0.440181702,0.900836468
Baixa_Alfama,B1541,matched,62.50484455,65.52,57.95,126076.8887,86489.88,61051.01,-0.515763669,-0.313991003,roofs_top_kW,8760,104,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,1,0.48511216,0.48511216,0.48511216,0.48511216
Baixa_Alfama,B1542,matched,188.5808785,191.8,199.16,485193.4591,279601.14,303894.86,-0.373662496,-0.423732668,roofs_top_kW,8760,315,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.589097157,0.596447764,0.469900757,0.708293557
Baixa_Alfama,B1543,matched,93.89165107,94.86,93.89,226426.6261,147761.39,142719.24,-0.369688793,-0.347420431,roofs_top_kW,8760,155,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.933890373,0.947945998,0.874864876,0.992915869
Baixa_Alfama,B1544,matched,143.3414504,144.89,149.6,363137.6967,236765.79,246205.27,-0.322005751,-0.347999968,roofs_top_kW,8760,236,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,3,0.550095369,0.491151088,0.414238125,0.651015282
Baixa_Alfama,B1545,matched,88.47125423,77.92,86.34,196852.1798,109704.94,118399.77,-0.398534626,-0.442703961,roofs_top_kW,8760,145,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.816270173,0.764321726,0.73637408,0.896166265
Baixa_Alfama,B1546,matched,208.0775117,213.08,203.24,462543.6279,293804.46,286853.79,-0.37983409,-0.364807032,roofs_top_kW,8760,342,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,3,0.72539409,0.724269857,0.577757418,0.975040495
Baixa_Alfama,B1547,matched,118.4443761,120.17,117.38,279419.3633,207689.08,203768.06,-0.27074467,-0.256711927,roofs_top_kW,8760,197,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.941575557,0.942122907,0.920905292,0.962245822
Baixa_Alfama,B1548,matched,149.3381678,152.09,150.39,248845.4969,272412.76,244403.08,-0.017852109,0.094706408,roofs_top_kW,8760,245,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,1,0.546496093,0.546496093,0.546496093,0.546496093
Baixa_Alfama,B1549,matched,120.0514723,119.09,119.09,217270.206,186619.53,189841.66,-0.126241635,-0.141071694,roofs_top_kW,8760,196,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,,,,,
Baixa_Alfama,B1551,matched,274.0628662,278.51,274.26,590356.6149,434298.52,468348.57,-0.20666838,-0.264345467,roofs_top_kW,8760,451,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,1,0.627768278,0.627768278,0.627768278,0.627768278
Baixa_Alfama,B1552,matched,108.6146065,110.37,105.32,256116.0551,155380.01,167604.79,-0.345590459,-0.393321868,roofs_top_kW,8760,179,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.687629312,0.689478068,0.536623478,0.838635147
Baixa_Alfama,B1553,matched,128.0895699,127.85,138.01,277859.0763,182889.22,233621.97,-0.159206987,-0.341791449,roofs_top_kW,8760,209,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,3,0.740594695,0.841925522,0.493668586,0.951585174
Baixa_Alfama,B1554,matched,463.2955072,461.84,461.84,948412.083,685899.94,701945.12,-0.259873284,-0.276791226,roofs_top_kW,8760,767,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,,,,,
Baixa_Alfama,B1555,matched,64.98042132,66.77,66.77,135938.4286,97917.03,106881.42,-0.213751247,-0.279695734,roofs_top_kW,8760,105,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,,,,,
Baixa_Alfama,B1556,matched,105.5863211,109.13,105.59,261923.543,198137.76,179683.52,-0.313984845,-0.243528254,roofs_top_kW,8760,173,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,1,0.520081103,0.520081103,0.520081103,0.520081103
Baixa_Alfama,B1557,matched,76.01472955,77.91,78.86,135880.7135,120196.31,130768.65,-0.0376217,-0.115427739,roofs_top_kW,8760,125,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,3,0.757308563,0.726195518,0.642467022,0.966553569
Baixa_Alfama,B1558,matched,56.86567705,56.69,56.69,126099.8343,84503.63,87793.14,-0.303780687,-0.32986724,roofs_top_kW,8760,94,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,,,,,
Baixa_Alfama,B1559,matched,174.2575143,177.32,174.26,324886.9495,228046.05,225195.21,-0.306850551,-0.298075683,roofs_top_kW,8760,285,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.979440004,0.978376926,0.967359543,0.991520464
Baixa_Alfama,B1560,matched,85.97677431,85.98,86.73,205025.5169,149309.08,150542.08,-0.265739785,-0.271753671,roofs_top_kW,8760,142,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,1,0.381878525,0.381878525,0.381878525,0.381878525
Baixa_Alfama,B1561,matched,95.53738731,98.12,87.5,177692.7365,172308.14,151391.92,-0.148012896,-0.030302851,roofs_top_kW,8760,158,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.989078969,0.990846303,0.978927076,0.999230862
Baixa_Alfama,B1562,matched,55.59272943,55.59,55.59,133391.5455,55732.78,57668.49,-0.567675074,-0.582186564,roofs_top_kW,8760,92,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,,,,,
Baixa_Alfama,B1563,matched,38.32408805,38.82,38.32,46742.24859,67580.3,66397.71,0.4205074,0.445807637,roofs_top_kW,8760,62,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.519582048,0.520071951,0.417938203,0.621225893
Baixa_Alfama,B1564,matched,54.95449351,54.71,54.71,137981.4829,77901.65,77922.9,-0.435265527,-0.435419533,roofs_top_kW,8760,88,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,,,,,
Baixa_Alfama,B1565,matched,108.6889955,111.55,101.72,226196.4593,184658.14,167237.89,-0.260652043,-0.183638238,roofs_top_kW,8760,176,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.593793139,0.596732947,0.416071624,0.771514654
Baixa_Alfama,B1566,matched,74.89945832,78.51,71.54,156449.6522,142166.4,124116.01,-0.206671231,-0.091296158,roofs_top_kW,8760,122,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,3,0.701455911,0.76114988,0.568279982,0.893664956
Baixa_Alfama,B1567,matched,59.39018195,59.6,59.6,81722.43919,98736.96,99076.67,0.212355762,0.208198886,roofs_top_kW,8760,96,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,,,,,
Baixa_Alfama,B1568,matched,55.93559063,55.43,55.43,131491.3189,64954.08,72315.51,-0.450035861,-0.506020013,roofs_top_kW,8760,95,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,,,,,
Baixa_Alfama,B1569,matched,40.76194605,41.72,40.61,87418.879,53975.36,55309.22,-0.367308062,-0.382566322,roofs_top_kW,8760,70,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.747471571,0.762308297,0.53677696,0.958166182
Baixa_Alfama,B1570,matched,166.0316344,169.4,157.59,335167.7746,228524.34,237197.16,-0.292303205,-0.31817926,roofs_top_kW,8760,273,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.764761537,0.778158286,0.592916489,0.936606586
Baixa_Alfama,B1571,matched,74.85938217,76.1,71.81,86355.71757,113095.48,115568.55,0.338284867,0.309646694,roofs_top_kW,8760,122,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.925190687,0.926859613,0.905037403,0.945343971
Baixa_Alfama,B1573,matched,122.6710017,125.12,122.67,212925.5053,200932.6,198217.95,-0.069073713,-0.056324419,roofs_top_kW,8760,202,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.902223289,0.90322327,0.843843758,0.96060282
Baixa_Alfama,B1574,matched,52.4176735,46.07,46.07,128832.4393,53765.3,55260.87,-0.571064009,-0.582672654,roofs_top_kW,8760,88,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,,,,,
Baixa_Alfama,B1575,matched,87.6347378,87.63,87.63,224132.4029,148419.36,149874.21,-0.331313955,-0.337804984,roofs_top_kW,8760,145,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,,,,,
Baixa_Alfama,B1576,matched,29.15335643,29.6,29.16,62817.65588,31333.8,30665.02,-0.511840746,-0.501194377,roofs_top_kW,8760,49,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,1,0.917349577,0.917349577,0.917349577,0.917349577
Baixa_Alfama,B1577,matched,141.2390761,143.33,143.33,281683.5697,153060.73,154280.25,-0.452292336,-0.456621733,roofs_top_kW,8760,230,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,,,,,
Baixa_Alfama,B1578,matched,99.3238754,99.34,99.34,128890.0893,171807.67,172323.13,0.336977349,0.332978128,roofs_top_kW,8760,167,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,,,,,
Baixa_Alfama,B1579,matched,79.30467144,81.79,83.51,142598.8262,138410.15,134483.83,-0.056907875,-0.029373848,roofs_top_kW,8760,133,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,1,0.773871243,0.773871243,0.773871243,0.773871243
Baixa_Alfama,B1580,matched,79.69006173,81.88,83.01,180227.4471,120924.88,142182.13,-0.211096133,-0.329042929,roofs_top_kW,8760,132,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,1,0.649064898,0.649064898,0.649064898,0.649064898
Baixa_Alfama,B1581,matched,29.63295314,30.61,27.12,41333.70825,46933.7,39674.08,-0.040151932,0.135482442,roofs_top_kW,8760,50,cea,SINGLE_RES,NONE,NONE,,roofs_top_kW,8760,1,0.774470627,0.774470627,0.774470627,0.774470627
Baixa_Alfama,B1582,matched,91.56369903,94.8,73.49,194848.0451,100700.82,86548.82,-0.555813763,-0.483182806,roofs_top_kW,8760,151,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.99335584,0.993382253,0.993279278,0.993432403
Baixa_Alfama,B1583,matched,78.2630997,85.39,85.39,116711.5539,69693.06,70830.27,-0.393116897,-0.402860662,roofs_top_kW,8760,129,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,,,,,
Baixa_Alfama,B1584,matched,84.36886474,87.02,84.37,220221.1462,153548.16,143705.57,-0.347448815,-0.302754696,roofs_top_kW,8760,140,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,1,0.898597896,0.898597896,0.898597896,0.898597896
Baixa_Alfama,B1585,matched,49.48156284,51.2,49.48,106671.101,45914.93,50928.02,-0.52256966,-0.569565425,roofs_top_kW,8760,83,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,3,0.661307633,0.607586634,0.466707587,0.973595262
Baixa_Alfama,B1586,matched,90.14460502,93.07,84.8,205246.6834,125445.16,130023.73,-0.366500214,-0.388807858,roofs_top_kW,8760,147,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.887363225,0.8908049,0.841370046,0.933356404
Baixa_Alfama,B1587,matched,80.37104169,82.88,84.78,82995.65694,133798.14,137736.46,0.65956226,0.612110138,roofs_top_kW,8760,133,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.659282267,0.677475157,0.536814094,0.781750441
Baixa_Alfama,B1588,matched,25.20922524,25.21,25.21,66454.71056,41008.1,41923.38,-0.369143592,-0.382916581,roofs_top_kW,8760,42,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,,,,,
Baixa_Alfama,B1589,matched,137.2371366,140.71,140.71,320962.7364,217990.44,236220.28,-0.264025841,-0.320823213,roofs_top_kW,8760,227,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,,,,,
Baixa_Alfama,B1590,matched,26.66320292,27.64,26.66,62876.27656,26038.66,33453.37,-0.467949252,-0.585874651,roofs_top_kW,8760,43,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.780872345,0.778286248,0.750396073,0.811348617
Baixa_Alfama,B1591,matched,126.187774,128.89,126.19,200656.9144,214512.26,199009.54,-0.008209906,0.069049929,roofs_top_kW,8760,209,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,1,0.933339179,0.933339179,0.933339179,0.933339179
Baixa_Alfama,B1592,matched,33.36430154,33.36,33.36,82157.17369,55334.07,55808.95,-0.320705089,-0.326485229,roofs_top_kW,8760,55,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,,,,,
Baixa_Alfama,B1593,matched,27.5979547,27.6,27.6,38965.03509,45763.43,45890.01,0.177722794,0.174474241,roofs_top_kW,8760,44,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,,,,,
